date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:52:51	315728/315728	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2009:52:50%20GMT	https://open.spotify.com/playlist/37i9dQZEVXbLp5XoPON0wI	D:/fjwbfhba/open.spotify.com/playlist/37i9dQZEVXbLp5XoPON0wI.html	(from https://open.spotify.com/)
14:52:51	16940/16940	---M--	200	added ('OK')	image/jpeg	etag:%22359a880215e78444461e99f4f30dddbd%22	https://charts-images.scdn.co/assets/locale_en/regional/daily/region_us_default.jpg	D:/fjwbfhba/charts-images.scdn.co/assets/locale_en/regional/daily/region_us_default.jpg	(from https://open.spotify.com/)
14:52:52	319109/319109	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2009:52:51%20GMT	https://open.spotify.com/playlist/37i9dQZEVXbMDoHDwVN2tF	D:/fjwbfhba/open.spotify.com/playlist/37i9dQZEVXbMDoHDwVN2tF.html	(from https://open.spotify.com/)
14:52:52	24533/24533	---M--	200	added ('OK')	image/jpeg	etag:%22b858ea7c089708b7b74953ec5556e125%22	https://charts-images.scdn.co/assets/locale_en/viral/daily/region_global_default.jpg	D:/fjwbfhba/charts-images.scdn.co/assets/locale_en/viral/daily/region_global_default.jpg	(from https://open.spotify.com/)
14:52:53	320753/320753	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2009:52:52%20GMT	https://open.spotify.com/playlist/37i9dQZEVXbLRQDuF5jeBp	D:/fjwbfhba/open.spotify.com/playlist/37i9dQZEVXbLRQDuF5jeBp.html	(from https://open.spotify.com/)
14:52:54	29301/29301	---M--	200	added ('OK')	image/jpeg	etag:%222a2d0b1ff3fd6046bd15fbf878afa796%22	https://charts-images.scdn.co/assets/locale_en/viral/daily/region_us_default.jpg	D:/fjwbfhba/charts-images.scdn.co/assets/locale_en/viral/daily/region_us_default.jpg	(from https://open.spotify.com/)
14:52:54	322809/322809	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2009:52:53%20GMT	https://open.spotify.com/playlist/37i9dQZEVXbLiRSasKsNU9	D:/fjwbfhba/open.spotify.com/playlist/37i9dQZEVXbLiRSasKsNU9.html	(from https://open.spotify.com/)
14:52:55	326145/326145	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2009:52:54%20GMT	https://open.spotify.com/playlist/37i9dQZEVXbKuaTI1Z1Afx	D:/fjwbfhba/open.spotify.com/playlist/37i9dQZEVXbKuaTI1Z1Afx.html	(from https://open.spotify.com/)
14:52:56	313713/313713	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2009:52:55%20GMT	https://open.spotify.com/playlist/37i9dQZF1DX18jTM2l2fJY	D:/fjwbfhba/open.spotify.com/playlist/37i9dQZF1DX18jTM2l2fJY.html	(from https://open.spotify.com/)
14:52:57	320907/320907	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2009:52:56%20GMT	https://open.spotify.com/playlist/37i9dQZF1DWZFV9Asvj1J9	D:/fjwbfhba/open.spotify.com/playlist/37i9dQZF1DWZFV9Asvj1J9.html	(from https://open.spotify.com/)
14:52:59	318877/318877	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2009:52:57%20GMT	https://open.spotify.com/playlist/37i9dQZF1DXcSC8oOed07w	D:/fjwbfhba/open.spotify.com/playlist/37i9dQZF1DXcSC8oOed07w.html	(from https://open.spotify.com/)
14:53:00	320694/320694	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2009:52:59%20GMT	https://open.spotify.com/playlist/37i9dQZF1DX9lzz0FRAxgl	D:/fjwbfhba/open.spotify.com/playlist/37i9dQZF1DX9lzz0FRAxgl.html	(from https://open.spotify.com/)
14:53:01	317120/317120	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2009:52:59%20GMT	https://open.spotify.com/playlist/37i9dQZF1DWUn2FwhH1fMF	D:/fjwbfhba/open.spotify.com/playlist/37i9dQZF1DWUn2FwhH1fMF.html	(from https://open.spotify.com/)
14:53:02	321723/321723	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2009:53:01%20GMT	https://open.spotify.com/playlist/37i9dQZF1DX8L1VmOcEBjS	D:/fjwbfhba/open.spotify.com/playlist/37i9dQZF1DX8L1VmOcEBjS.html	(from https://open.spotify.com/)
14:53:03	314997/314997	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2009:53:01%20GMT	https://open.spotify.com/playlist/37i9dQZF1DX5LYxFep0J7E	D:/fjwbfhba/open.spotify.com/playlist/37i9dQZF1DX5LYxFep0J7E.html	(from https://open.spotify.com/)
14:53:04	314116/314116	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2009:53:02%20GMT	https://open.spotify.com/playlist/37i9dQZF1DWXuiFJj5T7Ii	D:/fjwbfhba/open.spotify.com/playlist/37i9dQZF1DWXuiFJj5T7Ii.html	(from https://open.spotify.com/)
14:53:05	308893/308893	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2009:53:04%20GMT	https://open.spotify.com/playlist/37i9dQZF1DXawR86Jfwxln	D:/fjwbfhba/open.spotify.com/playlist/37i9dQZF1DXawR86Jfwxln.html	(from https://open.spotify.com/)
14:53:06	1042945/1042945	---M-Z	200	added ('OK')	text/javascript	etag:%22adbadbc95f5e06edc47fe727adaa2cef%22	https://open.spotifycdn.com/cdn/build/mobile-web-player/mobile-web-player.56807c0d.js	D:/fjwbfhba/open.spotifycdn.com/cdn/build/mobile-web-player/mobile-web-player.56807c0d.js	(from https://open.spotify.com/)
14:53:07	2098756/2098756	---M-Z	200	added ('OK')	text/javascript	etag:%223bb0f7cc00dcba244b715a763dd88e43%22	https://open.spotifycdn.com/cdn/build/mobile-web-player/vendor~mobile-web-player.a26fde61.js	D:/fjwbfhba/open.spotifycdn.com/cdn/build/mobile-web-player/vendor_mobile-web-player.a26fde61.js	(from https://open.spotify.com/)
14:53:08	926/926	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Mon,%2009%20Dec%202024%2009:53:07%20GMT	https://open.spotify.com/android-app:/com.spotify.music	D:/fjwbfhba/open.spotify.com/android-app_/com.spotify.music	(from https://open.spotify.com/android-app://com.spotify.music/)
14:53:09	726/726	---MCZ	200	added ('OK')	application/json	date:Mon,%2009%20Dec%202024%2009:53:08%20GMT	https://open.spotify.com/oembed?url=https%3A%2F%2Fopen.spotify.com%2Fartist%2F1Xyo4u8uXC1ZmMpatF05PJ	D:/fjwbfhba/open.spotify.com/oembedf591.json	(from https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ)
14:53:09	91/91	---MCZ	302	error ('Found')	text/html	date:Mon,%2009%20Dec%202024%2009:53:09%20GMT	https://open.spotify.com/intl-id/artist/1Xyo4u8uXC1ZmMpatF05PJ	D:/fjwbfhba/open.spotify.com/intl-id/artist/1Xyo4u8uXC1ZmMpatF05PJ.6d.delayed	(from https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ)
14:53:10	91/91	---MCZ	302	error ('Found')	text/html	date:Mon,%2009%20Dec%202024%2009:53:09%20GMT	https://open.spotify.com/intl-de/artist/1Xyo4u8uXC1ZmMpatF05PJ	D:/fjwbfhba/open.spotify.com/intl-de/artist/1Xyo4u8uXC1ZmMpatF05PJ	(from https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ)
14:53:10	91/91	---MCZ	302	error ('Found')	text/html	date:Mon,%2009%20Dec%202024%2009:53:09%20GMT	https://open.spotify.com/intl-pt/artist/1Xyo4u8uXC1ZmMpatF05PJ	D:/fjwbfhba/open.spotify.com/intl-pt/artist/1Xyo4u8uXC1ZmMpatF05PJ	(from https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ)
14:53:10	91/91	---MCZ	302	error ('Found')	text/html	date:Mon,%2009%20Dec%202024%2009:53:10%20GMT	https://open.spotify.com/intl-ja/artist/1Xyo4u8uXC1ZmMpatF05PJ	D:/fjwbfhba/open.spotify.com/intl-ja/artist/1Xyo4u8uXC1ZmMpatF05PJ	(from https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ)
14:53:11	91/91	---MCZ	302	error ('Found')	text/html	date:Mon,%2009%20Dec%202024%2009:53:10%20GMT	https://open.spotify.com/intl-fr/artist/1Xyo4u8uXC1ZmMpatF05PJ	D:/fjwbfhba/open.spotify.com/intl-fr/artist/1Xyo4u8uXC1ZmMpatF05PJ	(from https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ)
14:53:11	91/91	---MCZ	302	error ('Found')	text/html	date:Mon,%2009%20Dec%202024%2009:53:10%20GMT	https://open.spotify.com/intl-ar/artist/1Xyo4u8uXC1ZmMpatF05PJ	D:/fjwbfhba/open.spotify.com/intl-ar/artist/1Xyo4u8uXC1ZmMpatF05PJ	(from https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ)
14:53:11	91/91	---MCZ	302	error ('Found')	text/html	date:Mon,%2009%20Dec%202024%2009:53:11%20GMT	https://open.spotify.com/intl-es/artist/1Xyo4u8uXC1ZmMpatF05PJ	D:/fjwbfhba/open.spotify.com/intl-es/artist/1Xyo4u8uXC1ZmMpatF05PJ	(from https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ)
14:53:11	91/91	---MCZ	302	error ('Found')	text/html	date:Mon,%2009%20Dec%202024%2009:53:11%20GMT	https://open.spotify.com/intl-tr/artist/1Xyo4u8uXC1ZmMpatF05PJ	D:/fjwbfhba/open.spotify.com/intl-tr/artist/1Xyo4u8uXC1ZmMpatF05PJ	(from https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ)
14:53:12	91/91	---MCZ	302	error ('Found')	text/html	date:Mon,%2009%20Dec%202024%2009:53:11%20GMT	https://open.spotify.com/intl-it/artist/1Xyo4u8uXC1ZmMpatF05PJ	D:/fjwbfhba/open.spotify.com/intl-it/artist/1Xyo4u8uXC1ZmMpatF05PJ	(from https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ)
14:53:12	2553/2553	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Dec%202024%2009:53:11%20GMT	https://open.spotify.com/artist/android-app://com.spotify.music/spotify/artist/1Xyo4u8uXC1ZmMpatF05PJ	D:/fjwbfhba/open.spotify.com/artist/android-app_/com.spotify.music/spotify/artist/1Xyo4u8uXC1ZmMpatF05PJ	(from https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ)
14:53:13	53923/53923	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2009:53:12%20GMT	https://open.spotify.com/album/44MHvpU3h9Wp6SxhsC9GOK	D:/fjwbfhba/open.spotify.com/album/44MHvpU3h9Wp6SxhsC9GOK.html	(from https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ)
14:53:13	100455/100455	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2009:53:12%20GMT	https://open.spotify.com/album/2ODvWsOgouMbaA5xf0RkJe	D:/fjwbfhba/open.spotify.com/album/2ODvWsOgouMbaA5xf0RkJe.html	(from https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ)
14:53:14	54163/54163	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2009:53:13%20GMT	https://open.spotify.com/album/2IRxVVqbSbqHJo8Zx50LYn	D:/fjwbfhba/open.spotify.com/album/2IRxVVqbSbqHJo8Zx50LYn.html	(from https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ)
14:53:14	89370/89370	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2009:53:13%20GMT	https://open.spotify.com/album/0P3oVJBFOv3TDXlYRhGL7s	D:/fjwbfhba/open.spotify.com/album/0P3oVJBFOv3TDXlYRhGL7s.html	(from https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ)
14:53:15	60687/60687	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2009:53:14%20GMT	https://open.spotify.com/album/7tzVd1fwkxsorytCBjEJkU	D:/fjwbfhba/open.spotify.com/album/7tzVd1fwkxsorytCBjEJkU.html	(from https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ)
14:53:15	109859/109859	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2009:53:14%20GMT	https://open.spotify.com/album/35dut3ICqF3NEDkjxfzJJ1	D:/fjwbfhba/open.spotify.com/album/35dut3ICqF3NEDkjxfzJJ1.html	(from https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ)
14:53:16	132303/132303	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2009:53:15%20GMT	https://open.spotify.com/album/1OARrXe5sB0gyy3MhQ8h92	D:/fjwbfhba/open.spotify.com/album/1OARrXe5sB0gyy3MhQ8h92.html	(from https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ)
14:53:17	118703/118703	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2009:53:15%20GMT	https://open.spotify.com/album/12INlMsFtBjyehNnawBv36	D:/fjwbfhba/open.spotify.com/album/12INlMsFtBjyehNnawBv36.html	(from https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ)
14:53:17	94663/94663	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2009:53:16%20GMT	https://open.spotify.com/album/2nLOHgzXzwFEpl62zAgCEC	D:/fjwbfhba/open.spotify.com/album/2nLOHgzXzwFEpl62zAgCEC.html	(from https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ)
14:53:18	99636/99636	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2009:53:17%20GMT	https://open.spotify.com/album/742eAldb4AJKLoPgJhGRE7	D:/fjwbfhba/open.spotify.com/album/742eAldb4AJKLoPgJhGRE7.html	(from https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ)
14:53:18	70404/70404	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2009:53:17%20GMT	https://open.spotify.com/album/4qZBW3f2Q8y0k1A84d4iAO	D:/fjwbfhba/open.spotify.com/album/4qZBW3f2Q8y0k1A84d4iAO.html	(from https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ)
14:53:19	54291/54291	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2009:53:18%20GMT	https://open.spotify.com/album/7GHiMUbLhh67dWSN1xGUcP	D:/fjwbfhba/open.spotify.com/album/7GHiMUbLhh67dWSN1xGUcP.html	(from https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ)
14:53:19	64762/64762	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2009:53:18%20GMT	https://open.spotify.com/album/0MwPArEeQJx5GMc5Sz7kRV	D:/fjwbfhba/open.spotify.com/album/0MwPArEeQJx5GMc5Sz7kRV.html	(from https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ)
14:53:20	67948/67948	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2009:53:19%20GMT	https://open.spotify.com/album/0p0FGxiCrl3afABenvtWbQ	D:/fjwbfhba/open.spotify.com/album/0p0FGxiCrl3afABenvtWbQ.html	(from https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ)
14:53:20	66806/66806	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2009:53:19%20GMT	https://open.spotify.com/album/4T8wBxIvoSRVfoFZzuwOXR	D:/fjwbfhba/open.spotify.com/album/4T8wBxIvoSRVfoFZzuwOXR.html	(from https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ)
14:53:21	54354/54354	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2009:53:20%20GMT	https://open.spotify.com/album/2xnqikpcvH2vBYc89VnwwL	D:/fjwbfhba/open.spotify.com/album/2xnqikpcvH2vBYc89VnwwL.html	(from https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ)
14:53:21	54046/54046	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2009:53:20%20GMT	https://open.spotify.com/album/10eNMeTimUzAKLhCOpIUlb	D:/fjwbfhba/open.spotify.com/album/10eNMeTimUzAKLhCOpIUlb.html	(from https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ)
14:53:22	134509/134509	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2009:53:21%20GMT	https://open.spotify.com/album/18sR8zHx4zsVJUI4bHWuPC	D:/fjwbfhba/open.spotify.com/album/18sR8zHx4zsVJUI4bHWuPC.html	(from https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ)
14:53:23	100154/100154	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2009:53:22%20GMT	https://open.spotify.com/album/5L5evi5tJPh8WaEFAQp7Tp	D:/fjwbfhba/open.spotify.com/album/5L5evi5tJPh8WaEFAQp7Tp.html	(from https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ)
14:53:24	305831/305831	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2009:53:22%20GMT	https://open.spotify.com/playlist/37i9dQZF1DX6bnzK9KPvrz	D:/fjwbfhba/open.spotify.com/playlist/37i9dQZF1DX6bnzK9KPvrz.html	(from https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ)
14:53:25	320632/320632	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2009:53:23%20GMT	https://open.spotify.com/playlist/37i9dQZF1DWSBi5svWQ9Nk	D:/fjwbfhba/open.spotify.com/playlist/37i9dQZF1DWSBi5svWQ9Nk.html	(from https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ)
14:53:26	302285/302285	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2009:53:25%20GMT	https://open.spotify.com/playlist/37i9dQZF1DXcx1szy2g67M	D:/fjwbfhba/open.spotify.com/playlist/37i9dQZF1DXcx1szy2g67M.html	(from https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ)
14:53:26	303459/303459	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2009:53:25%20GMT	https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M	D:/fjwbfhba/open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M.html	(from https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ)
14:53:28	316263/316263	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2009:53:27%20GMT	https://open.spotify.com/playlist/37i9dQZF1DXbjEq7Z199Si	D:/fjwbfhba/open.spotify.com/playlist/37i9dQZF1DXbjEq7Z199Si.html	(from https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ)
14:53:28	319149/319149	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2009:53:27%20GMT	https://open.spotify.com/playlist/37i9dQZF1DX0XUsuxWHRQd	D:/fjwbfhba/open.spotify.com/playlist/37i9dQZF1DX0XUsuxWHRQd.html	(from https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ)
14:53:29	319586/319586	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2009:53:28%20GMT	https://open.spotify.com/playlist/37i9dQZF1DX76Wlfdnj7AP	D:/fjwbfhba/open.spotify.com/playlist/37i9dQZF1DX76Wlfdnj7AP.html	(from https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ)
14:53:29	33074/33074	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2009:53:28%20GMT	https://open.spotify.com/concert/7BhZjDp9WrQ5GwNjLSIktL	D:/fjwbfhba/open.spotify.com/concert/7BhZjDp9WrQ5GwNjLSIktL.html	(from https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ)
14:53:30	120898/120898	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2009:53:29%20GMT	https://open.spotify.com/artist/3hteYQFiMFbJY7wS0xDymP	D:/fjwbfhba/open.spotify.com/artist/3hteYQFiMFbJY7wS0xDymP.html	(from https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ)
14:53:31	112244/112244	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2009:53:30%20GMT	https://open.spotify.com/artist/5cj0lLjcoR7YOSnhnX0Po5	D:/fjwbfhba/open.spotify.com/artist/5cj0lLjcoR7YOSnhnX0Po5.html	(from https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ)
14:53:31	138721/138721	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2009:53:30%20GMT	https://open.spotify.com/artist/7c0XG5cIJTrrAgEC3ULPiq	D:/fjwbfhba/open.spotify.com/artist/7c0XG5cIJTrrAgEC3ULPiq.html	(from https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ)
14:53:32	131510/131510	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2009:53:31%20GMT	https://open.spotify.com/artist/7tYKF4w9nC0nq9CsPZTHyP	D:/fjwbfhba/open.spotify.com/artist/7tYKF4w9nC0nq9CsPZTHyP.html	(from https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ)
14:53:33	112477/112477	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2009:53:32%20GMT	https://open.spotify.com/artist/1zNqQNIdeOUZHb8zbZRFMX	D:/fjwbfhba/open.spotify.com/artist/1zNqQNIdeOUZHb8zbZRFMX.html	(from https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ)
14:53:34	140153/140153	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2009:53:32%20GMT	https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H	D:/fjwbfhba/open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H.html	(from https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ)
14:53:34	130680/130680	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2009:53:33%20GMT	https://open.spotify.com/artist/02kJSzxNuaWGqwubyUba0Z	D:/fjwbfhba/open.spotify.com/artist/02kJSzxNuaWGqwubyUba0Z.html	(from https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ)
14:53:35	153859/153859	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2009:53:34%20GMT	https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4	D:/fjwbfhba/open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4.html	(from https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ)
14:53:35	101878/101878	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2009:53:34%20GMT	https://open.spotify.com/album/4iqbFIdGOTzXeDtt9owjQn	D:/fjwbfhba/open.spotify.com/album/4iqbFIdGOTzXeDtt9owjQn.html	(from https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ)
14:53:36	112131/112131	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2009:53:35%20GMT	https://open.spotify.com/album/6n9DKpOxwifT5hOXtgLZSL	D:/fjwbfhba/open.spotify.com/album/6n9DKpOxwifT5hOXtgLZSL.html	(from https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ)
14:53:37	89299/89299	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2009:53:36%20GMT	https://open.spotify.com/album/1nAQbHeOWTfQzbOoFrvndW	D:/fjwbfhba/open.spotify.com/album/1nAQbHeOWTfQzbOoFrvndW.html	(from https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ)
14:53:37	97259/97259	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2009:53:36%20GMT	https://open.spotify.com/album/4PWBTB6NYSKQwfo79I3prg	D:/fjwbfhba/open.spotify.com/album/4PWBTB6NYSKQwfo79I3prg.html	(from https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ)
14:53:38	89286/89286	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2009:53:37%20GMT	https://open.spotify.com/album/3euz4vS7ezKGnNSwgyvKcd	D:/fjwbfhba/open.spotify.com/album/3euz4vS7ezKGnNSwgyvKcd.html	(from https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ)
14:53:39	92133/92133	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2009:53:38%20GMT	https://open.spotify.com/album/3pLdWdkj83EYfDN6H2N8MR	D:/fjwbfhba/open.spotify.com/album/3pLdWdkj83EYfDN6H2N8MR.html	(from https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ)
14:53:39	312688/312688	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2009:53:38%20GMT	https://open.spotify.com/playlist/3KYxa1WIJwanBKhTr9poa3	D:/fjwbfhba/open.spotify.com/playlist/3KYxa1WIJwanBKhTr9poa3.html	(from https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ)
14:53:40	131102/131102	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2009:53:39%20GMT	https://open.spotify.com/album/5EbpxRwbbpCJUepbqVTZ1U	D:/fjwbfhba/open.spotify.com/album/5EbpxRwbbpCJUepbqVTZ1U.html	(from https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ)
14:53:41	77172/77172	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2009:53:39%20GMT	https://open.spotify.com/album/3hhDpPtCFuQbppwYgsVhMO	D:/fjwbfhba/open.spotify.com/album/3hhDpPtCFuQbppwYgsVhMO.html	(from https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ)
14:53:41	97129/97129	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2009:53:40%20GMT	https://open.spotify.com/artist/67Aux8pNOScNMgB0cA2Gwg	D:/fjwbfhba/open.spotify.com/artist/67Aux8pNOScNMgB0cA2Gwg.html	(from https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ)
14:53:42	140455/140455	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2009:53:41%20GMT	https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b	D:/fjwbfhba/open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b.html	(from https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ)
